image_path,coordinate_path,simulated,source
image/RCA_1003.tif,csv/RCA_1003.csv,False,RCA
image/simfish_282.tif,csv/simfish_282.csv,True,simfish
image/deepspot_166.tif,csv/deepspot_166.csv,True,deepspot
image/deepblink_286.tif,csv/deepblink_286.csv,False,deepblink
image/simfish_151.tif,csv/simfish_151.csv,True,simfish
image/RCA_78.tif,csv/RCA_78.csv,False,RCA
image/simfish_87.tif,csv/simfish_87.csv,True,simfish
image/deepblink_178.tif,csv/deepblink_178.csv,False,deepblink
image/RCA_818.tif,csv/RCA_818.csv,False,RCA
image/simfish_386.tif,csv/simfish_386.csv,True,simfish
image/simfish_252.tif,csv/simfish_252.csv,True,simfish
image/RCA_572.tif,csv/RCA_572.csv,False,RCA
image/RCA_1186.tif,csv/RCA_1186.csv,False,RCA
image/simfish_38.tif,csv/simfish_38.csv,True,simfish
image/deepblink_438.tif,csv/deepblink_438.csv,False,deepblink
image/RCA_974.tif,csv/RCA_974.csv,False,RCA
image/deepblink_525.tif,csv/deepblink_525.csv,False,deepblink
image/simfish_462.tif,csv/simfish_462.csv,True,simfish
image/deepblink_255.tif,csv/deepblink_255.csv,False,deepblink
image/RCA_1248.tif,csv/RCA_1248.csv,False,RCA
image/RCA_847.tif,csv/RCA_847.csv,False,RCA
image/RCA_358.tif,csv/RCA_358.csv,False,RCA
image/RCA_1113.tif,csv/RCA_1113.csv,False,RCA
image/deepblink_104.tif,csv/deepblink_104.csv,False,deepblink
image/deepspot_343.tif,csv/deepspot_343.csv,True,deepspot
image/RCA_807.tif,csv/RCA_807.csv,False,RCA
image/RCA_97.tif,csv/RCA_97.csv,False,RCA
image/RCA_528.tif,csv/RCA_528.csv,False,RCA
image/RCA_17.tif,csv/RCA_17.csv,False,RCA
image/RCA_144.tif,csv/RCA_144.csv,False,RCA
image/RCA_512.tif,csv/RCA_512.csv,False,RCA
image/RCA_548.tif,csv/RCA_548.csv,False,RCA
image/deepspot_139.tif,csv/deepspot_139.csv,True,deepspot
image/deepblink_287.tif,csv/deepblink_287.csv,False,deepblink
image/deepblink_440.tif,csv/deepblink_440.csv,False,deepblink
image/simfish_459.tif,csv/simfish_459.csv,True,simfish
image/deepblink_258.tif,csv/deepblink_258.csv,False,deepblink
image/RCA_1083.tif,csv/RCA_1083.csv,False,RCA
image/deepblink_561.tif,csv/deepblink_561.csv,False,deepblink
image/simfish_200.tif,csv/simfish_200.csv,True,simfish
image/deepspot_231.tif,csv/deepspot_231.csv,True,deepspot
image/deepspot_465.tif,csv/deepspot_465.csv,True,deepspot
image/deepspot_224.tif,csv/deepspot_224.csv,True,deepspot
image/deepspot_260.tif,csv/deepspot_260.csv,True,deepspot
image/simfish_156.tif,csv/simfish_156.csv,True,simfish
image/simfish_108.tif,csv/simfish_108.csv,True,simfish
image/deepspot_87.tif,csv/deepspot_87.csv,True,deepspot
image/RCA_354.tif,csv/RCA_354.csv,False,RCA
image/RCA_504.tif,csv/RCA_504.csv,False,RCA
image/deepspot_341.tif,csv/deepspot_341.csv,True,deepspot
image/simfish_78.tif,csv/simfish_78.csv,True,simfish
image/RCA_9.tif,csv/RCA_9.csv,False,RCA
image/simfish_145.tif,csv/simfish_145.csv,True,simfish
image/deepspot_262.tif,csv/deepspot_262.csv,True,deepspot
image/deepblink_536.tif,csv/deepblink_536.csv,False,deepblink
image/deepblink_340.tif,csv/deepblink_340.csv,False,deepblink
image/deepblink_613.tif,csv/deepblink_613.csv,False,deepblink
image/deepblink_63.tif,csv/deepblink_63.csv,False,deepblink
image/RCA_1190.tif,csv/RCA_1190.csv,False,RCA
image/deepblink_524.tif,csv/deepblink_524.csv,False,deepblink
image/RCA_105.tif,csv/RCA_105.csv,False,RCA
image/deepblink_598.tif,csv/deepblink_598.csv,False,deepblink
image/RCA_85.tif,csv/RCA_85.csv,False,RCA
image/deepspot_241.tif,csv/deepspot_241.csv,True,deepspot
image/RCA_1158.tif,csv/RCA_1158.csv,False,RCA
image/simfish_134.tif,csv/simfish_134.csv,True,simfish
image/deepblink_419.tif,csv/deepblink_419.csv,False,deepblink
image/deepspot_436.tif,csv/deepspot_436.csv,True,deepspot
image/deepspot_323.tif,csv/deepspot_323.csv,True,deepspot
image/deepblink_380.tif,csv/deepblink_380.csv,False,deepblink
image/RCA_1214.tif,csv/RCA_1214.csv,False,RCA
image/simfish_51.tif,csv/simfish_51.csv,True,simfish
image/deepblink_146.tif,csv/deepblink_146.csv,False,deepblink
image/RCA_561.tif,csv/RCA_561.csv,False,RCA
image/deepspot_320.tif,csv/deepspot_320.csv,True,deepspot
image/deepblink_166.tif,csv/deepblink_166.csv,False,deepblink
image/deepblink_337.tif,csv/deepblink_337.csv,False,deepblink
image/deepblink_516.tif,csv/deepblink_516.csv,False,deepblink
image/RCA_649.tif,csv/RCA_649.csv,False,RCA
image/RCA_841.tif,csv/RCA_841.csv,False,RCA
image/RCA_1123.tif,csv/RCA_1123.csv,False,RCA
image/deepblink_196.tif,csv/deepblink_196.csv,False,deepblink
image/deepblink_567.tif,csv/deepblink_567.csv,False,deepblink
image/RCA_1095.tif,csv/RCA_1095.csv,False,RCA
image/RCA_311.tif,csv/RCA_311.csv,False,RCA
image/simfish_360.tif,csv/simfish_360.csv,True,simfish
image/RCA_491.tif,csv/RCA_491.csv,False,RCA
image/deepblink_457.tif,csv/deepblink_457.csv,False,deepblink
image/simfish_37.tif,csv/simfish_37.csv,True,simfish
image/RCA_731.tif,csv/RCA_731.csv,False,RCA
image/RCA_1137.tif,csv/RCA_1137.csv,False,RCA
image/deepblink_469.tif,csv/deepblink_469.csv,False,deepblink
image/RCA_797.tif,csv/RCA_797.csv,False,RCA
image/deepblink_111.tif,csv/deepblink_111.csv,False,deepblink
image/deepspot_70.tif,csv/deepspot_70.csv,True,deepspot
image/RCA_207.tif,csv/RCA_207.csv,False,RCA
image/deepblink_148.tif,csv/deepblink_148.csv,False,deepblink
image/deepblink_305.tif,csv/deepblink_305.csv,False,deepblink
image/RCA_35.tif,csv/RCA_35.csv,False,RCA
image/RCA_621.tif,csv/RCA_621.csv,False,RCA
image/deepblink_506.tif,csv/deepblink_506.csv,False,deepblink
image/deepblink_235.tif,csv/deepblink_235.csv,False,deepblink
image/simfish_26.tif,csv/simfish_26.csv,True,simfish
image/RCA_373.tif,csv/RCA_373.csv,False,RCA
image/RCA_1245.tif,csv/RCA_1245.csv,False,RCA
image/simfish_115.tif,csv/simfish_115.csv,True,simfish
image/simfish_178.tif,csv/simfish_178.csv,True,simfish
image/deepblink_254.tif,csv/deepblink_254.csv,False,deepblink
image/RCA_913.tif,csv/RCA_913.csv,False,RCA
image/deepblink_125.tif,csv/deepblink_125.csv,False,deepblink
image/deepblink_222.tif,csv/deepblink_222.csv,False,deepblink
image/simfish_220.tif,csv/simfish_220.csv,True,simfish
image/RCA_127.tif,csv/RCA_127.csv,False,RCA
image/deepspot_414.tif,csv/deepspot_414.csv,True,deepspot
image/deepspot_355.tif,csv/deepspot_355.csv,True,deepspot
image/deepblink_16.tif,csv/deepblink_16.csv,False,deepblink
image/simfish_117.tif,csv/simfish_117.csv,True,simfish
image/RCA_1059.tif,csv/RCA_1059.csv,False,RCA
image/RCA_158.tif,csv/RCA_158.csv,False,RCA
image/simfish_373.tif,csv/simfish_373.csv,True,simfish
image/deepblink_636.tif,csv/deepblink_636.csv,False,deepblink
image/simfish_61.tif,csv/simfish_61.csv,True,simfish
image/deepblink_342.tif,csv/deepblink_342.csv,False,deepblink
image/deepspot_472.tif,csv/deepspot_472.csv,True,deepspot
image/simfish_55.tif,csv/simfish_55.csv,True,simfish
image/deepspot_135.tif,csv/deepspot_135.csv,True,deepspot
image/deepspot_222.tif,csv/deepspot_222.csv,True,deepspot
image/deepspot_84.tif,csv/deepspot_84.csv,True,deepspot
image/RCA_938.tif,csv/RCA_938.csv,False,RCA
image/simfish_406.tif,csv/simfish_406.csv,True,simfish
image/deepblink_1.tif,csv/deepblink_1.csv,False,deepblink
image/simfish_408.tif,csv/simfish_408.csv,True,simfish
image/deepblink_82.tif,csv/deepblink_82.csv,False,deepblink
image/RCA_38.tif,csv/RCA_38.csv,False,RCA
image/simfish_256.tif,csv/simfish_256.csv,True,simfish
image/RCA_1085.tif,csv/RCA_1085.csv,False,RCA
image/deepspot_161.tif,csv/deepspot_161.csv,True,deepspot
image/RCA_434.tif,csv/RCA_434.csv,False,RCA
image/simfish_192.tif,csv/simfish_192.csv,True,simfish
image/deepspot_388.tif,csv/deepspot_388.csv,True,deepspot
image/RCA_240.tif,csv/RCA_240.csv,False,RCA
image/deepspot_237.tif,csv/deepspot_237.csv,True,deepspot
image/RCA_997.tif,csv/RCA_997.csv,False,RCA
image/simfish_314.tif,csv/simfish_314.csv,True,simfish
image/RCA_336.tif,csv/RCA_336.csv,False,RCA
image/deepblink_578.tif,csv/deepblink_578.csv,False,deepblink
image/RCA_1049.tif,csv/RCA_1049.csv,False,RCA
image/deepspot_27.tif,csv/deepspot_27.csv,True,deepspot
image/deepblink_460.tif,csv/deepblink_460.csv,False,deepblink
image/deepblink_129.tif,csv/deepblink_129.csv,False,deepblink
image/deepblink_573.tif,csv/deepblink_573.csv,False,deepblink
image/RCA_722.tif,csv/RCA_722.csv,False,RCA
image/RCA_996.tif,csv/RCA_996.csv,False,RCA
image/RCA_41.tif,csv/RCA_41.csv,False,RCA
image/RCA_627.tif,csv/RCA_627.csv,False,RCA
image/deepblink_18.tif,csv/deepblink_18.csv,False,deepblink
image/RCA_892.tif,csv/RCA_892.csv,False,RCA
image/deepblink_141.tif,csv/deepblink_141.csv,False,deepblink
image/simfish_190.tif,csv/simfish_190.csv,True,simfish
image/deepspot_212.tif,csv/deepspot_212.csv,True,deepspot
image/simfish_316.tif,csv/simfish_316.csv,True,simfish
image/deepspot_457.tif,csv/deepspot_457.csv,True,deepspot
image/RCA_882.tif,csv/RCA_882.csv,False,RCA
image/deepblink_550.tif,csv/deepblink_550.csv,False,deepblink
image/RCA_850.tif,csv/RCA_850.csv,False,RCA
image/deepblink_449.tif,csv/deepblink_449.csv,False,deepblink
image/deepspot_266.tif,csv/deepspot_266.csv,True,deepspot
image/RCA_1.tif,csv/RCA_1.csv,False,RCA
image/deepblink_204.tif,csv/deepblink_204.csv,False,deepblink
image/simfish_10.tif,csv/simfish_10.csv,True,simfish
image/deepblink_17.tif,csv/deepblink_17.csv,False,deepblink
image/deepblink_522.tif,csv/deepblink_522.csv,False,deepblink
image/deepspot_460.tif,csv/deepspot_460.csv,True,deepspot
image/simfish_244.tif,csv/simfish_244.csv,True,simfish
image/RCA_1020.tif,csv/RCA_1020.csv,False,RCA
image/RCA_1226.tif,csv/RCA_1226.csv,False,RCA
image/RCA_949.tif,csv/RCA_949.csv,False,RCA
image/simfish_435.tif,csv/simfish_435.csv,True,simfish
image/deepblink_474.tif,csv/deepblink_474.csv,False,deepblink
image/deepblink_164.tif,csv/deepblink_164.csv,False,deepblink
image/RCA_39.tif,csv/RCA_39.csv,False,RCA
image/deepblink_160.tif,csv/deepblink_160.csv,False,deepblink
image/deepblink_6.tif,csv/deepblink_6.csv,False,deepblink
image/RCA_751.tif,csv/RCA_751.csv,False,RCA
image/RCA_895.tif,csv/RCA_895.csv,False,RCA
image/simfish_8.tif,csv/simfish_8.csv,True,simfish
image/deepblink_143.tif,csv/deepblink_143.csv,False,deepblink
image/deepblink_37.tif,csv/deepblink_37.csv,False,deepblink
image/simfish_291.tif,csv/simfish_291.csv,True,simfish
image/deepspot_426.tif,csv/deepspot_426.csv,True,deepspot
image/RCA_1239.tif,csv/RCA_1239.csv,False,RCA
image/RCA_21.tif,csv/RCA_21.csv,False,RCA
image/RCA_1037.tif,csv/RCA_1037.csv,False,RCA
image/deepspot_405.tif,csv/deepspot_405.csv,True,deepspot
image/simfish_457.tif,csv/simfish_457.csv,True,simfish
image/deepspot_451.tif,csv/deepspot_451.csv,True,deepspot
image/deepspot_195.tif,csv/deepspot_195.csv,True,deepspot
image/RCA_1128.tif,csv/RCA_1128.csv,False,RCA
image/RCA_786.tif,csv/RCA_786.csv,False,RCA
image/deepblink_3.tif,csv/deepblink_3.csv,False,deepblink
image/simfish_484.tif,csv/simfish_484.csv,True,simfish
image/RCA_934.tif,csv/RCA_934.csv,False,RCA
image/simfish_460.tif,csv/simfish_460.csv,True,simfish
image/RCA_1117.tif,csv/RCA_1117.csv,False,RCA
image/deepspot_498.tif,csv/deepspot_498.csv,True,deepspot
image/simfish_65.tif,csv/simfish_65.csv,True,simfish
image/deepspot_444.tif,csv/deepspot_444.csv,True,deepspot
image/deepblink_444.tif,csv/deepblink_444.csv,False,deepblink
image/RCA_829.tif,csv/RCA_829.csv,False,RCA
image/RCA_685.tif,csv/RCA_685.csv,False,RCA
image/simfish_218.tif,csv/simfish_218.csv,True,simfish
image/deepspot_206.tif,csv/deepspot_206.csv,True,deepspot
image/RCA_1229.tif,csv/RCA_1229.csv,False,RCA
image/RCA_909.tif,csv/RCA_909.csv,False,RCA
image/RCA_346.tif,csv/RCA_346.csv,False,RCA
image/deepspot_442.tif,csv/deepspot_442.csv,True,deepspot
image/deepspot_190.tif,csv/deepspot_190.csv,True,deepspot
image/deepblink_416.tif,csv/deepblink_416.csv,False,deepblink
image/deepspot_19.tif,csv/deepspot_19.csv,True,deepspot
image/RCA_103.tif,csv/RCA_103.csv,False,RCA
image/RCA_1120.tif,csv/RCA_1120.csv,False,RCA
image/deepblink_108.tif,csv/deepblink_108.csv,False,deepblink
image/RCA_208.tif,csv/RCA_208.csv,False,RCA
image/deepspot_377.tif,csv/deepspot_377.csv,True,deepspot
image/simfish_243.tif,csv/simfish_243.csv,True,simfish
image/deepblink_322.tif,csv/deepblink_322.csv,False,deepblink
image/deepspot_488.tif,csv/deepspot_488.csv,True,deepspot
image/RCA_1080.tif,csv/RCA_1080.csv,False,RCA
image/RCA_928.tif,csv/RCA_928.csv,False,RCA
image/deepspot_178.tif,csv/deepspot_178.csv,True,deepspot
image/RCA_575.tif,csv/RCA_575.csv,False,RCA
image/deepblink_76.tif,csv/deepblink_76.csv,False,deepblink
image/RCA_656.tif,csv/RCA_656.csv,False,RCA
image/RCA_188.tif,csv/RCA_188.csv,False,RCA
image/deepblink_41.tif,csv/deepblink_41.csv,False,deepblink
image/RCA_314.tif,csv/RCA_314.csv,False,RCA
image/deepblink_110.tif,csv/deepblink_110.csv,False,deepblink
image/simfish_6.tif,csv/simfish_6.csv,True,simfish
image/simfish_297.tif,csv/simfish_297.csv,True,simfish
image/simfish_89.tif,csv/simfish_89.csv,True,simfish
image/deepblink_266.tif,csv/deepblink_266.csv,False,deepblink
image/deepspot_321.tif,csv/deepspot_321.csv,True,deepspot
image/RCA_611.tif,csv/RCA_611.csv,False,RCA
image/RCA_128.tif,csv/RCA_128.csv,False,RCA
image/RCA_48.tif,csv/RCA_48.csv,False,RCA
image/RCA_981.tif,csv/RCA_981.csv,False,RCA
image/deepspot_392.tif,csv/deepspot_392.csv,True,deepspot
image/RCA_536.tif,csv/RCA_536.csv,False,RCA
image/deepspot_357.tif,csv/deepspot_357.csv,True,deepspot
image/deepspot_208.tif,csv/deepspot_208.csv,True,deepspot
image/deepspot_408.tif,csv/deepspot_408.csv,True,deepspot
image/deepspot_4.tif,csv/deepspot_4.csv,True,deepspot
image/deepblink_635.tif,csv/deepblink_635.csv,False,deepblink
image/deepblink_589.tif,csv/deepblink_589.csv,False,deepblink
image/RCA_615.tif,csv/RCA_615.csv,False,RCA
image/deepblink_341.tif,csv/deepblink_341.csv,False,deepblink
image/RCA_45.tif,csv/RCA_45.csv,False,RCA
image/RCA_639.tif,csv/RCA_639.csv,False,RCA
image/deepspot_188.tif,csv/deepspot_188.csv,True,deepspot
image/simfish_474.tif,csv/simfish_474.csv,True,simfish
image/deepspot_394.tif,csv/deepspot_394.csv,True,deepspot
image/simfish_428.tif,csv/simfish_428.csv,True,simfish
image/deepspot_160.tif,csv/deepspot_160.csv,True,deepspot
image/RCA_889.tif,csv/RCA_889.csv,False,RCA
image/simfish_98.tif,csv/simfish_98.csv,True,simfish
image/deepblink_163.tif,csv/deepblink_163.csv,False,deepblink
image/deepblink_383.tif,csv/deepblink_383.csv,False,deepblink
image/deepspot_428.tif,csv/deepspot_428.csv,True,deepspot
image/RCA_727.tif,csv/RCA_727.csv,False,RCA
image/simfish_379.tif,csv/simfish_379.csv,True,simfish
image/RCA_1240.tif,csv/RCA_1240.csv,False,RCA
image/simfish_341.tif,csv/simfish_341.csv,True,simfish
image/deepblink_2.tif,csv/deepblink_2.csv,False,deepblink
image/RCA_482.tif,csv/RCA_482.csv,False,RCA
image/deepspot_18.tif,csv/deepspot_18.csv,True,deepspot
image/deepspot_228.tif,csv/deepspot_228.csv,True,deepspot
image/RCA_87.tif,csv/RCA_87.csv,False,RCA
image/simfish_154.tif,csv/simfish_154.csv,True,simfish
image/RCA_675.tif,csv/RCA_675.csv,False,RCA
image/deepblink_447.tif,csv/deepblink_447.csv,False,deepblink
image/RCA_320.tif,csv/RCA_320.csv,False,RCA
image/RCA_462.tif,csv/RCA_462.csv,False,RCA
image/RCA_1192.tif,csv/RCA_1192.csv,False,RCA
image/simfish_217.tif,csv/simfish_217.csv,True,simfish
image/RCA_1070.tif,csv/RCA_1070.csv,False,RCA
image/RCA_1230.tif,csv/RCA_1230.csv,False,RCA
image/simfish_227.tif,csv/simfish_227.csv,True,simfish
image/deepspot_311.tif,csv/deepspot_311.csv,True,deepspot
image/deepspot_418.tif,csv/deepspot_418.csv,True,deepspot
image/deepblink_523.tif,csv/deepblink_523.csv,False,deepblink
image/simfish_225.tif,csv/simfish_225.csv,True,simfish
image/simfish_397.tif,csv/simfish_397.csv,True,simfish
image/deepblink_328.tif,csv/deepblink_328.csv,False,deepblink
image/RCA_799.tif,csv/RCA_799.csv,False,RCA
image/deepblink_443.tif,csv/deepblink_443.csv,False,deepblink
image/deepspot_73.tif,csv/deepspot_73.csv,True,deepspot
image/RCA_293.tif,csv/RCA_293.csv,False,RCA
image/deepspot_81.tif,csv/deepspot_81.csv,True,deepspot
image/simfish_24.tif,csv/simfish_24.csv,True,simfish
image/deepblink_497.tif,csv/deepblink_497.csv,False,deepblink
image/simfish_334.tif,csv/simfish_334.csv,True,simfish
image/RCA_977.tif,csv/RCA_977.csv,False,RCA
image/deepspot_363.tif,csv/deepspot_363.csv,True,deepspot
image/deepblink_448.tif,csv/deepblink_448.csv,False,deepblink
image/simfish_307.tif,csv/simfish_307.csv,True,simfish
image/RCA_100.tif,csv/RCA_100.csv,False,RCA
image/RCA_647.tif,csv/RCA_647.csv,False,RCA
image/simfish_357.tif,csv/simfish_357.csv,True,simfish
image/RCA_11.tif,csv/RCA_11.csv,False,RCA
image/RCA_42.tif,csv/RCA_42.csv,False,RCA
image/RCA_362.tif,csv/RCA_362.csv,False,RCA
image/RCA_1051.tif,csv/RCA_1051.csv,False,RCA
image/simfish_58.tif,csv/simfish_58.csv,True,simfish
image/deepspot_129.tif,csv/deepspot_129.csv,True,deepspot
image/deepblink_264.tif,csv/deepblink_264.csv,False,deepblink
image/deepspot_325.tif,csv/deepspot_325.csv,True,deepspot
image/deepblink_562.tif,csv/deepblink_562.csv,False,deepblink
image/simfish_469.tif,csv/simfish_469.csv,True,simfish
image/RCA_970.tif,csv/RCA_970.csv,False,RCA
image/RCA_849.tif,csv/RCA_849.csv,False,RCA
image/deepspot_69.tif,csv/deepspot_69.csv,True,deepspot
image/RCA_355.tif,csv/RCA_355.csv,False,RCA
image/simfish_268.tif,csv/simfish_268.csv,True,simfish
image/deepblink_47.tif,csv/deepblink_47.csv,False,deepblink
image/RCA_343.tif,csv/RCA_343.csv,False,RCA
image/deepspot_142.tif,csv/deepspot_142.csv,True,deepspot
image/deepspot_184.tif,csv/deepspot_184.csv,True,deepspot
image/simfish_206.tif,csv/simfish_206.csv,True,simfish
image/RCA_1119.tif,csv/RCA_1119.csv,False,RCA
image/RCA_959.tif,csv/RCA_959.csv,False,RCA
image/RCA_152.tif,csv/RCA_152.csv,False,RCA
image/deepspot_191.tif,csv/deepspot_191.csv,True,deepspot
image/RCA_279.tif,csv/RCA_279.csv,False,RCA
image/simfish_127.tif,csv/simfish_127.csv,True,simfish
image/RCA_758.tif,csv/RCA_758.csv,False,RCA
image/RCA_962.tif,csv/RCA_962.csv,False,RCA
image/simfish_433.tif,csv/simfish_433.csv,True,simfish
image/RCA_275.tif,csv/RCA_275.csv,False,RCA
image/RCA_91.tif,csv/RCA_91.csv,False,RCA
image/simfish_463.tif,csv/simfish_463.csv,True,simfish
image/RCA_1237.tif,csv/RCA_1237.csv,False,RCA
image/deepspot_100.tif,csv/deepspot_100.csv,True,deepspot
image/RCA_342.tif,csv/RCA_342.csv,False,RCA
image/RCA_715.tif,csv/RCA_715.csv,False,RCA
image/simfish_142.tif,csv/simfish_142.csv,True,simfish
image/RCA_1108.tif,csv/RCA_1108.csv,False,RCA
image/RCA_62.tif,csv/RCA_62.csv,False,RCA
image/RCA_1238.tif,csv/RCA_1238.csv,False,RCA
image/RCA_1213.tif,csv/RCA_1213.csv,False,RCA
image/RCA_592.tif,csv/RCA_592.csv,False,RCA
image/RCA_216.tif,csv/RCA_216.csv,False,RCA
image/RCA_798.tif,csv/RCA_798.csv,False,RCA
image/simfish_480.tif,csv/simfish_480.csv,True,simfish
image/simfish_376.tif,csv/simfish_376.csv,True,simfish
image/deepblink_553.tif,csv/deepblink_553.csv,False,deepblink
image/RCA_348.tif,csv/RCA_348.csv,False,RCA
image/simfish_107.tif,csv/simfish_107.csv,True,simfish
image/deepblink_451.tif,csv/deepblink_451.csv,False,deepblink
image/simfish_186.tif,csv/simfish_186.csv,True,simfish
image/deepblink_577.tif,csv/deepblink_577.csv,False,deepblink
image/deepspot_432.tif,csv/deepspot_432.csv,True,deepspot
image/simfish_411.tif,csv/simfish_411.csv,True,simfish
image/RCA_789.tif,csv/RCA_789.csv,False,RCA
image/RCA_911.tif,csv/RCA_911.csv,False,RCA
image/RCA_185.tif,csv/RCA_185.csv,False,RCA
image/deepblink_582.tif,csv/deepblink_582.csv,False,deepblink
image/RCA_633.tif,csv/RCA_633.csv,False,RCA
image/deepblink_107.tif,csv/deepblink_107.csv,False,deepblink
image/RCA_563.tif,csv/RCA_563.csv,False,RCA
image/deepspot_151.tif,csv/deepspot_151.csv,True,deepspot
image/deepspot_96.tif,csv/deepspot_96.csv,True,deepspot
image/RCA_1218.tif,csv/RCA_1218.csv,False,RCA
image/RCA_708.tif,csv/RCA_708.csv,False,RCA
image/RCA_1110.tif,csv/RCA_1110.csv,False,RCA
image/RCA_1177.tif,csv/RCA_1177.csv,False,RCA
image/deepspot_265.tif,csv/deepspot_265.csv,True,deepspot
image/RCA_527.tif,csv/RCA_527.csv,False,RCA
image/deepblink_472.tif,csv/deepblink_472.csv,False,deepblink
image/RCA_1112.tif,csv/RCA_1112.csv,False,RCA
image/deepblink_381.tif,csv/deepblink_381.csv,False,deepblink
image/RCA_979.tif,csv/RCA_979.csv,False,RCA
image/RCA_61.tif,csv/RCA_61.csv,False,RCA
image/RCA_22.tif,csv/RCA_22.csv,False,RCA
image/deepblink_214.tif,csv/deepblink_214.csv,False,deepblink
image/RCA_605.tif,csv/RCA_605.csv,False,RCA
image/RCA_24.tif,csv/RCA_24.csv,False,RCA
image/RCA_96.tif,csv/RCA_96.csv,False,RCA
image/deepspot_60.tif,csv/deepspot_60.csv,True,deepspot
image/deepblink_301.tif,csv/deepblink_301.csv,False,deepblink
image/RCA_890.tif,csv/RCA_890.csv,False,RCA
image/simfish_242.tif,csv/simfish_242.csv,True,simfish
image/simfish_261.tif,csv/simfish_261.csv,True,simfish
image/deepspot_438.tif,csv/deepspot_438.csv,True,deepspot
image/deepspot_98.tif,csv/deepspot_98.csv,True,deepspot
image/RCA_908.tif,csv/RCA_908.csv,False,RCA
image/deepblink_498.tif,csv/deepblink_498.csv,False,deepblink
image/simfish_278.tif,csv/simfish_278.csv,True,simfish
image/deepspot_82.tif,csv/deepspot_82.csv,True,deepspot
image/deepblink_638.tif,csv/deepblink_638.csv,False,deepblink
image/deepspot_13.tif,csv/deepspot_13.csv,True,deepspot
image/simfish_483.tif,csv/simfish_483.csv,True,simfish
image/RCA_303.tif,csv/RCA_303.csv,False,RCA
image/RCA_723.tif,csv/RCA_723.csv,False,RCA
image/simfish_105.tif,csv/simfish_105.csv,True,simfish
image/simfish_84.tif,csv/simfish_84.csv,True,simfish
image/simfish_66.tif,csv/simfish_66.csv,True,simfish
image/deepspot_273.tif,csv/deepspot_273.csv,True,deepspot
image/simfish_125.tif,csv/simfish_125.csv,True,simfish
image/RCA_338.tif,csv/RCA_338.csv,False,RCA
image/deepblink_584.tif,csv/deepblink_584.csv,False,deepblink
image/deepspot_270.tif,csv/deepspot_270.csv,True,deepspot
image/deepblink_470.tif,csv/deepblink_470.csv,False,deepblink
image/deepblink_435.tif,csv/deepblink_435.csv,False,deepblink
image/RCA_76.tif,csv/RCA_76.csv,False,RCA
image/deepblink_72.tif,csv/deepblink_72.csv,False,deepblink
image/RCA_671.tif,csv/RCA_671.csv,False,RCA
image/RCA_485.tif,csv/RCA_485.csv,False,RCA
image/deepspot_104.tif,csv/deepspot_104.csv,True,deepspot
image/RCA_653.tif,csv/RCA_653.csv,False,RCA
image/RCA_1086.tif,csv/RCA_1086.csv,False,RCA
image/deepblink_514.tif,csv/deepblink_514.csv,False,deepblink
image/simfish_40.tif,csv/simfish_40.csv,True,simfish
image/RCA_681.tif,csv/RCA_681.csv,False,RCA
image/RCA_1139.tif,csv/RCA_1139.csv,False,RCA
image/deepblink_608.tif,csv/deepblink_608.csv,False,deepblink
image/deepspot_378.tif,csv/deepspot_378.csv,True,deepspot
image/RCA_219.tif,csv/RCA_219.csv,False,RCA
image/deepspot_487.tif,csv/deepspot_487.csv,True,deepspot
image/deepblink_31.tif,csv/deepblink_31.csv,False,deepblink
image/RCA_121.tif,csv/RCA_121.csv,False,RCA
image/deepspot_453.tif,csv/deepspot_453.csv,True,deepspot
image/RCA_117.tif,csv/RCA_117.csv,False,RCA
image/deepblink_539.tif,csv/deepblink_539.csv,False,deepblink
image/simfish_417.tif,csv/simfish_417.csv,True,simfish
image/RCA_1130.tif,csv/RCA_1130.csv,False,RCA
image/deepblink_371.tif,csv/deepblink_371.csv,False,deepblink
image/simfish_240.tif,csv/simfish_240.csv,True,simfish
image/RCA_1242.tif,csv/RCA_1242.csv,False,RCA
image/RCA_597.tif,csv/RCA_597.csv,False,RCA
image/RCA_880.tif,csv/RCA_880.csv,False,RCA
image/deepspot_492.tif,csv/deepspot_492.csv,True,deepspot
image/deepblink_611.tif,csv/deepblink_611.csv,False,deepblink
image/RCA_119.tif,csv/RCA_119.csv,False,RCA
image/deepblink_389.tif,csv/deepblink_389.csv,False,deepblink
image/simfish_238.tif,csv/simfish_238.csv,True,simfish
image/simfish_219.tif,csv/simfish_219.csv,True,simfish
image/simfish_104.tif,csv/simfish_104.csv,True,simfish
image/deepspot_419.tif,csv/deepspot_419.csv,True,deepspot
image/RCA_542.tif,csv/RCA_542.csv,False,RCA
image/deepspot_174.tif,csv/deepspot_174.csv,True,deepspot
image/simfish_390.tif,csv/simfish_390.csv,True,simfish
image/simfish_93.tif,csv/simfish_93.csv,True,simfish
image/RCA_810.tif,csv/RCA_810.csv,False,RCA
image/deepspot_77.tif,csv/deepspot_77.csv,True,deepspot
image/simfish_354.tif,csv/simfish_354.csv,True,simfish
image/RCA_1072.tif,csv/RCA_1072.csv,False,RCA
image/deepspot_50.tif,csv/deepspot_50.csv,True,deepspot
image/deepspot_282.tif,csv/deepspot_282.csv,True,deepspot
image/RCA_40.tif,csv/RCA_40.csv,False,RCA
